chief,"[['moby-dick-002-chapter-1-loomings', ['Chief among these motives was the overwhelming idea of the great whale himself.']]]",1,0.5
china,"[['moby-dick-002-chapter-1-loomings', ['Some leaning against the spiles; some seated upon the pier-heads; some looking over the bulwarks of ships from China; some high aloft in the rigging, as if striving to get a still better seaward peep.']]]",1,0.5
coentie,"[['moby-dick-002-chapter-1-loomings', ['Go from Corlears Hook to Coenties Slip, and from thence, by Whitehall, northward.']]]",1,0.5
cof\xef\xac\x81n warehouse,"[['moby-dick-002-chapter-1-loomings', [""Whenever I \\xef\\xac\\x81nd myself growing grim about the mouth; whenever it is a damp, drizzly November in my soul; whenever I \\xef\\xac\\x81nd myself involuntarily pausing before cof\\xef\\xac\\x81n warehouses, and bringing up the rear of every funeral I meet; and especially whenever my hypos get such an upper hand of me, that it requires a strong moral principle to prevent me from deliberately stepping into the street, and methodically knocking people's hats off- then, I account it high time to get to sea as soon as I can.""]]]",1,0.5
combat simulation,"[['Game types and genres', ['Combat simulations and racecar simulations are relatively popular in this game type.']]]",1,0.5
command,"[['Game types and genres', ['Games such as Command and Conquer are examples of story based strategy games.']]]",1,0.5
conquer,"[['Game types and genres', ['Games such as Command and Conquer are examples of story based strategy games.']]]",1,0.5
considerable glory,"[['moby-dick-002-chapter-1-loomings', ['And as for going as cook,- though I confess there is considerable glory in that, a cook being a sort of of\\xef\\xac\\x81cer on ship-board- yet, somehow, I never fancied broiling fowls;- though once broiled, judiciously buttered, and judgmatically salted and peppered, there is no one who will speak more respectfully, not to say reverentially, of a broiled fowl than I will.']]]",1,0.5
contest election,"[['moby-dick-002-chapter-1-loomings', ['Contested Election for the Presidency of the United States.']]]",1,0.5
convention,"[['Game types and genres', ['Modern games take the best of all worlds and incorporate them into a thoroughly entertaining collection of game mechanics and storytelling conventions.']]]",1,0.5
"cook,-","[['moby-dick-002-chapter-1-loomings', ['And as for going as cook,- though I confess there is considerable glory in that, a cook being a sort of of\\xef\\xac\\x81cer on ship-board- yet, somehow, I never fancied broiling fowls;- though once broiled, judiciously buttered, and judgmatically salted and peppered, there is no one who will speak more respectfully, not to say reverentially, of a broiled fowl than I will.']]]",1,0.5
coral reefs- commerce,"[['moby-dick-002-chapter-1-loomings', ['There now is your insular city of the Manhattoes, belted round by wharves as Indian isles by coral reefs- commerce surrounds it with her surf.']]]",1,0.5
corlear hook,"[['moby-dick-002-chapter-1-loomings', ['Go from Corlears Hook to Coenties Slip, and from thence, by Whitehall, northward.']]]",1,0.5
counter,"[['moby-dick-002-chapter-1-loomings', ['But these are all landsmen; of week days pent up in lath and plaster- tied to counters, nailed to benches, clinched to desks.']]]",1,0.5
creativity,"[['Game types and genres', ['Reasoning, creativity, and curiosity are the most common skills required of a good adventure game player.']]]",1,0.5
curiosity,"[['Game types and genres', ['Reasoning, creativity, and curiosity are the most common skills required of a good adventure game player.']]]",1,0.5
desk,"[['moby-dick-002-chapter-1-loomings', ['But these are all landsmen; of week days pent up in lath and plaster- tied to counters, nailed to benches, clinched to desks.']]]",1,0.5
discriminate judgment,"[['moby-dick-002-chapter-1-loomings', ['""BLOODY BATTLE IN AFFGHANISTAN.""Though I cannot tell why it was exactly that those stage managers, the Fates, put me down for this shabby part of a whaling voyage, when others were set down for magni\\xef\\xac\\x81cent parts in high tragedies, and short and easy parts in genteel comedies, and jolly parts in farces- though I cannot tell why this was exactly; yet, now that I recall all the circumstances, I think I can see a little into the springs and motives which being cunningly presented to me under various disguises, induced me to set about performing the part I did, besides cajoling me into the delusion that it was a choice resulting from my own unbiased freewill and discriminating judgment.']]]",1,0.5
distant woodland,"[['moby-dick-002-chapter-1-loomings', ['Deep into distant woodlands winds a mazy way, reaching to overlapping spurs of mountains bathed in their hill-side blue.']]]",1,0.5
distinction,"[['moby-dick-002-chapter-1-loomings', ['I abandon the glory and distinction of such of\\xef\\xac\\x81ces to those who like them.']]]",1,0.5
doom,"[['Game types and genres', ['The most common action games are shooters (Doom) and stealth (Metal Gear).']]]",1,0.5
e.g. civilization,"[['Game types and genres', ['Early strategy games (e.g. Civilization) did not use much storytelling, although more recent games rely heavily on quality narrative.']]]",1,0.5
each other's shoulder-blades,"[['moby-dick-002-chapter-1-loomings', [""Dick: Chapter 1 by Herman Melvillesatisfaction of knowing that it is all right; that everybody else is one way or other served in much the same way- either in a physical or metaphysical point of view, that is; and so the universal thump is passed round, and all hands should rub each other's shoulder-blades, and be content.""]]]",1,0.5
early strategy game,"[['Game types and genres', ['Early strategy games (e.g. Civilization) did not use much storytelling, although more recent games rely heavily on quality narrative.']]]",1,0.5
element,"[['Game types and genres', ['Simulation: The primary game play element of a simulation is its ability to match real world situations.']]]",1,0.5
endless procession,"[['moby-dick-002-chapter-1-loomings', ['Dick: Chapter 1 by Herman Melvillemy inmost soul, endless processions of the whale, and, mid most of them all, one grand hooded phantom, like a snow hill in the air.7Created for Lit2Go on the web at etc.usf.edu']]]",1,0.5
enjoyment,"[['Game types and genres', ['Simulations seek to provide enjoyment through reenactment.']]]",1,0.5
"espionage metal gear solid, ghost recon western/eastern/frontier red","[['Game types and genres', ['For anyone roughly familiar with pop culture they should not require an explanation: Genre Example Drama Max Payne Crime Grand Theft Auto Fantasy Kingdom Hearts, Fable Horror Resident Evil Mystery Indigo Prophecy Science Fiction Doom, Half Life War and Espionage Metal Gear Solid, Ghost Recon Western / Eastern / Frontier Red Dead Revolver, Ninja Gaiden']]]",1,0.5
etc.usf.edu,"[['moby-dick-002-chapter-1-loomings', ['Dick: Chapter 1 by Herman Melvillemy inmost soul, endless processions of the whale, and, mid most of them all, one grand hooded phantom, like a snow hill in the air.7Created for Lit2Go on the web at etc.usf.edu']]]",1,0.5
etc.usf.edumoby,"[['moby-dick-002-chapter-1-loomings', ['There stand his trees, 2Created for Lit2Go on the web at etc.usf.eduMoby', 'no, I never go as a passenger; nor, though I am something of a salt, do I ever go to sea as a Commodore, or 3Created for Lit2Go on the web at etc.usf.eduMoby', 'however they may thump and punch me about, I have the 4Created for Lit2Go on the web at etc.usf.eduMoby', 'It came in as a sort of brief interlude and solo between 5Created for Lit2Go on the web at etc.usf.eduMoby', 'By reason of these things, then, the whaling voyage was welcome; the great \\xef\\xac\\x82ood-gates of the wonder-world swung open, and in the wild conceits that swayed me to my purpose, two and two there \\xef\\xac\\x82oated into 6Created for Lit2Go on the web at etc.usf.eduMoby']]]",5,2.5
every funeral,"[['moby-dick-002-chapter-1-loomings', [""Whenever I \\xef\\xac\\x81nd myself growing grim about the mouth; whenever it is a damp, drizzly November in my soul; whenever I \\xef\\xac\\x81nd myself involuntarily pausing before cof\\xef\\xac\\x81n warehouses, and bringing up the rear of every funeral I meet; and especially whenever my hypos get such an upper hand of me, that it requires a strong moral principle to prevent me from deliberately stepping into the street, and methodically knocking people's hats off- then, I account it high time to get to sea as soon as I can.""]]]",1,0.5
every kind,"[['moby-dick-002-chapter-1-loomings', ['For my part, I abominate all honorable respectable toils, trials, and tribulations of every kind whatsoever.']]]",1,0.5
everybody,"[['moby-dick-002-chapter-1-loomings', [""Dick: Chapter 1 by Herman Melvillesatisfaction of knowing that it is all right; that everybody else is one way or other served in much the same way- either in a physical or metaphysical point of view, that is; and so the universal thump is passed round, and all hands should rub each other's shoulder-blades, and be content.""]]]",1,0.5
example,"[['Game types and genres', ['Games such as Command and Conquer are examples of story based strategy games.', 'There could be, for example, a game genre for romance or history, but these are not listed here.', 'The Grand Theft Auto series, for example, could be described as having a crime, fantasy genre and an action, role-playing game type.']]]",3,1.5
exploration,"[['Game types and genres', ['Games that offer exploration and puzzle solving as the main attraction.']]]",1,0.5
fable horror resident evil mystery indigo prophecy science fiction doom,"[['Game types and genres', ['For anyone roughly familiar with pop culture they should not require an explanation: Genre Example Drama Max Payne Crime Grand Theft Auto Fantasy Kingdom Hearts, Fable Horror Resident Evil Mystery Indigo Prophecy Science Fiction Doom, Half Life War and Espionage Metal Gear Solid, Ghost Recon Western / Eastern / Frontier Red Dead Revolver, Ninja Gaiden']]]",1,0.5
famous rpgs,"[['Game types and genres', [""Famous RPGs include, Baldour's Gate, Fable, Might and Magic, Neverwinter Nights, Ultima, and World of Warcraft.""]]]",1,0.5
farces-,"[['moby-dick-002-chapter-1-loomings', ['""BLOODY BATTLE IN AFFGHANISTAN.""Though I cannot tell why it was exactly that those stage managers, the Fates, put me down for this shabby part of a whaling voyage, when others were set down for magni\\xef\\xac\\x81cent parts in high tragedies, and short and easy parts in genteel comedies, and jolly parts in farces- though I cannot tell why this was exactly; yet, now that I recall all the circumstances, I think I can see a little into the springs and motives which being cunningly presented to me under various disguises, induced me to set about performing the part I did, besides cajoling me into the delusion that it was a choice resulting from my own unbiased freewill and discriminating judgment.']]]",1,0.5
few modern game,"[['Game types and genres', ['Multiple Game Types and Game Genres Combined: It is important to realize that few modern games fall neatly into a single category of game type and game genre.']]]",1,0.5
film,"[['Game types and genres', [""The genre's roughly translate to the genres of film and television.""]]]",1,0.5
forbidden sea,"[['moby-dick-002-chapter-1-loomings', ['I love to sail forbidden seas, and land on barbarous coasts.']]]",1,0.5
fowls;-,"[['moby-dick-002-chapter-1-loomings', ['And as for going as cook,- though I confess there is considerable glory in that, a cook being a sort of of\\xef\\xac\\x81cer on ship-board- yet, somehow, I never fancied broiling fowls;- though once broiled, judiciously buttered, and judgmatically salted and peppered, there is no one who will speak more respectfully, not to say reverentially, of a broiled fowl than I will.']]]",1,0.5
friendly term,"[['moby-dick-002-chapter-1-loomings', ['would they let me- since it is but well to be on friendly terms with all the inmates of the place one lodges in.']]]",1,0.5
game,"[['Game types and genres', ['Action: Games that offer intensity of action as the primary attraction.', 'Games that offer exploration and puzzle solving as the main attraction.', 'Puzzle: Games that offer puzzles as the primary attraction to games.', ""Lindsay Grace Role Playing: Games that offer the player an opportunity to immerse themselves in the player character's situation."", 'Games such as Command and Conquer are examples of story based strategy games.', 'This is also true of spaceship simulations or games that simulate the experience of piloting, organizing, or being an object that may have no real world equivalent.']]]",7,3.5
game genre,"[['Game types and genres', ['Game Type and Game Genre', 'By Lindsay Grace Game Type Although sometimes used interchangeably in the industry, there is a distinct difference between game type and game genre in video games.', 'When discussing game story, we distinguish game type as a description of game play, and game genre as a description of the narrative content of the game.', 'The following is a list of game genres.', 'Multiple Game Types and Game Genres Combined: It is important to realize that few modern games fall neatly into a single category of game type and game genre.']]]",5,2.5
game mechanic,"[['Game types and genres', ['Modern games take the best of all worlds and incorporate them into a thoroughly entertaining collection of game mechanics and storytelling conventions.']]]",1,0.5
game play,"[['Game types and genres', ['When discussing game story, we distinguish game type as a description of game play, and game genre as a description of the narrative content of the game.', 'Characters tend to be rich, game play is long, and character management is technical in RPGs.']]]",2,1
game story,"[['Game types and genres', ['When discussing game story, we distinguish game type as a description of game play, and game genre as a description of the narrative content of the game.']]]",1,0.5
game type,"[['Game types and genres', ['Game Type and Game Genre', 'By Lindsay Grace Game Type Although sometimes used interchangeably in the industry, there is a distinct difference between game type and game genre in video games.', 'When discussing game story, we distinguish game type as a description of game play, and game genre as a description of the narrative content of the game.', 'The following is brief list of game types:', 'Multiple Game Types and Game Genres Combined: It is important to realize that few modern games fall neatly into a single category of game type and game genre.']]]",5,2.5
genre example drama max payne crime grand theft auto fantasy kingdom heart,"[['Game types and genres', ['For anyone roughly familiar with pop culture they should not require an explanation: Genre Example Drama Max Payne Crime Grand Theft Auto Fantasy Kingdom Hearts, Fable Horror Resident Evil Mystery Indigo Prophecy Science Fiction Doom, Half Life War and Espionage Metal Gear Solid, Ghost Recon Western / Eastern / Frontier Red Dead Revolver, Ninja Gaiden']]]",1,0.5
genteel comedy,"[['moby-dick-002-chapter-1-loomings', ['""BLOODY BATTLE IN AFFGHANISTAN.""Though I cannot tell why it was exactly that those stage managers, the Fates, put me down for this shabby part of a whaling voyage, when others were set down for magni\\xef\\xac\\x81cent parts in high tragedies, and short and easy parts in genteel comedies, and jolly parts in farces- though I cannot tell why this was exactly; yet, now that I recall all the circumstances, I think I can see a little into the springs and motives which being cunningly presented to me under various disguises, induced me to set about performing the part I did, besides cajoling me into the delusion that it was a choice resulting from my own unbiased freewill and discriminating judgment.']]]",1,0.5
grace,"[['Game types and genres', ['Lindsay Grace']]]",1,0.5
grace game genre game genre,"[['Game types and genres', ['Lindsay Grace Game Genre Game genre describes the way the story is told.']]]",1,0.5
grace role playing,"[['Game types and genres', [""Lindsay Grace Role Playing: Games that offer the player an opportunity to immerse themselves in the player character's situation.""]]]",1,0.5
gran tourismo,"[['Game types and genres', ['Major games include Gran Tourismo and the Tycoon games.']]]",1,0.5
half life war,"[['Game types and genres', ['For anyone roughly familiar with pop culture they should not require an explanation: Genre Example Drama Max Payne Crime Grand Theft Auto Fantasy Kingdom Hearts, Fable Horror Resident Evil Mystery Indigo Prophecy Science Fiction Doom, Half Life War and Espionage Metal Gear Solid, Ghost Recon Western / Eastern / Frontier Red Dead Revolver, Ninja Gaiden']]]",1,0.5
he,"[['moby-dick-002-chapter-1-loomings', ['Let the most absent-minded of men be plunged in his deepest reveries- stand that man on his legs, set his feet a-going, and he will infallibly lead you to water, if water there be in all that region.', 'He desires to paint you the dreamiest, shadiest, quietest, most enchanting bit of romantic landscape in all the valley of the Saco.', 'What is the chief element he employs?', ""But though the picture lies thus tranced, and though this pine-tree shakes down its sighs like leaves upon this shepherd's head, yet all were vain, unless the shepherd's eye were \\xef\\xac\\x81xed upon the magic stream before him."", 'Why did the poor poet of Tennessee, upon suddenly receiving two handfuls of silver, deliberate whether to buy him a coat, which he sadly needed, or invest his money in a pedestrian trip to Rockaway Beach?', 'Why is almost every robust healthy boy with a robust healthy soul in him, at some time or other crazy to go to sea?', 'And still deeper the meaning of that story of Narcissus, who because he could not grasp the tormenting, mild image he saw in the fountain, plunged into it and was drowned.', 'He thinks he breathes it \\xef\\xac\\x81rst; but not so.', 'But wherefore it was that after having repeatedly smelt the sea as a merchant sailor, I should now take it into my head to go on a whaling voyage; this the invisible police of\\xef\\xac\\x81cer of the Fates, who has the constant surveillance of me, and secretly dogs me, and in\\xef\\xac\\x82uences me in some unaccountable way- he can better answer than any one else.', 'Then the wild and distant seas where he rolled his island bulk; the undeliverable, nameless perils of the whale; these, with all the attending marvels of a thousand Patagonian sights and sounds, helped to sway me to my wish.']]]",13,6.5
head wind,"[['moby-dick-002-chapter-1-loomings', ['For as in this world, head winds are far more prevalent than winds from astern (that is, if you never violate the Pythagorean maxim), so for the most part the Commodore on the quarter-deck gets his atmosphere at second hand from the sailors on the forecastle.']]]",1,0.5
heaven,"[['moby-dick-002-chapter-1-loomings', ['The urbane activity with which a man receives money is really marvellous, considering that we so earnestly believe money to be the root of all earthly ills, and that on no account can a monied man enter heaven.']]]",1,0.5
her surf,"[['moby-dick-002-chapter-1-loomings', ['There now is your insular city of the Manhattoes, belted round by wharves as Indian isles by coral reefs- commerce surrounds it with her surf.']]]",1,0.5
herman,"[['moby-dick-002-chapter-1-loomings', ['Moby DickBy Herman MelvilleChapter 1: LoomingsCall me Ishmael.', 'Moby Dick: Chapter 1 by Herman MelvilleCircumambulate the city of a dreamy Sabbath afternoon.']]]",2,1
herman melvillea captain,"[['moby-dick-002-chapter-1-loomings', ['Dick: Chapter 1 by Herman Melvillea Captain, or a Cook.']]]",1,0.5
herman melvilleeach,"[['moby-dick-002-chapter-1-loomings', ['Dick: Chapter 1 by Herman Melvilleeach with a hollow trunk, as if a hermit and a cruci\\xef\\xac\\x81x were within; and here sleeps his meadow, and there sleep his cattle; and up from yonder cottage goes a sleepy smoke.']]]",1,0.5
herman melvillemore extensive performance,"[['moby-dick-002-chapter-1-loomings', ['Dick: Chapter 1 by Herman Melvillemore extensive performances.']]]",1,0.5
herman melvillemy inmost soul,"[['moby-dick-002-chapter-1-loomings', ['Dick: Chapter 1 by Herman Melvillemy inmost soul, endless processions of the whale, and, mid most of them all, one grand hooded phantom, like a snow hill in the air.7Created for Lit2Go on the web at etc.usf.edu']]]",1,0.5
herman melvillesatisfaction,"[['moby-dick-002-chapter-1-loomings', [""Dick: Chapter 1 by Herman Melvillesatisfaction of knowing that it is all right; that everybody else is one way or other served in much the same way- either in a physical or metaphysical point of view, that is; and so the universal thump is passed round, and all hands should rub each other's shoulder-blades, and be content.""]]]",1,0.5
high tragedy,"[['moby-dick-002-chapter-1-loomings', ['""BLOODY BATTLE IN AFFGHANISTAN.""Though I cannot tell why it was exactly that those stage managers, the Fates, put me down for this shabby part of a whaling voyage, when others were set down for magni\\xef\\xac\\x81cent parts in high tragedies, and short and easy parts in genteel comedies, and jolly parts in farces- though I cannot tell why this was exactly; yet, now that I recall all the circumstances, I think I can see a little into the springs and motives which being cunningly presented to me under various disguises, induced me to set about performing the part I did, besides cajoling me into the delusion that it was a choice resulting from my own unbiased freewill and discriminating judgment.']]]",1,0.5
himself,"[['moby-dick-002-chapter-1-loomings', ['With a philosophical \\xef\\xac\\x82ourish Cato throws himself upon his sword; I quietly take to the ship.', 'Chief among these motives was the overwhelming idea of the great whale himself.']]]",2,1
his atmosphere,"[['moby-dick-002-chapter-1-loomings', ['For as in this world, head winds are far more prevalent than winds from astern (that is, if you never violate the Pythagorean maxim), so for the most part the Commodore on the quarter-deck gets his atmosphere at second hand from the sailors on the forecastle.']]]",1,0.5
his cattle,"[['moby-dick-002-chapter-1-loomings', ['Dick: Chapter 1 by Herman Melvilleeach with a hollow trunk, as if a hermit and a cruci\\xef\\xac\\x81x were within; and here sleeps his meadow, and there sleep his cattle; and up from yonder cottage goes a sleepy smoke.']]]",1,0.5
his deep reveries- stand,"[['moby-dick-002-chapter-1-loomings', ['Let the most absent-minded of men be plunged in his deepest reveries- stand that man on his legs, set his feet a-going, and he will infallibly lead you to water, if water there be in all that region.']]]",1,0.5
his foot,"[['moby-dick-002-chapter-1-loomings', ['Let the most absent-minded of men be plunged in his deepest reveries- stand that man on his legs, set his feet a-going, and he will infallibly lead you to water, if water there be in all that region.']]]",1,0.5
his island bulk,"[['moby-dick-002-chapter-1-loomings', ['Then the wild and distant seas where he rolled his island bulk; the undeliverable, nameless perils of the whale; these, with all the attending marvels of a thousand Patagonian sights and sounds, helped to sway me to my wish.']]]",1,0.5
his leg,"[['moby-dick-002-chapter-1-loomings', ['Let the most absent-minded of men be plunged in his deepest reveries- stand that man on his legs, set his feet a-going, and he will infallibly lead you to water, if water there be in all that region.']]]",1,0.5
his meadow,"[['moby-dick-002-chapter-1-loomings', ['Dick: Chapter 1 by Herman Melvilleeach with a hollow trunk, as if a hermit and a cruci\\xef\\xac\\x81x were within; and here sleeps his meadow, and there sleep his cattle; and up from yonder cottage goes a sleepy smoke.']]]",1,0.5
his money,"[['moby-dick-002-chapter-1-loomings', ['Why did the poor poet of Tennessee, upon suddenly receiving two handfuls of silver, deliberate whether to buy him a coat, which he sadly needed, or invest his money in a pedestrian trip to Rockaway Beach?']]]",1,0.5
his sword,"[['moby-dick-002-chapter-1-loomings', ['With a philosophical \\xef\\xac\\x82ourish Cato throws himself upon his sword; I quietly take to the ship.']]]",1,0.5
his tree,"[['moby-dick-002-chapter-1-loomings', ['There stand his trees, 2Created for Lit2Go on the web at etc.usf.eduMoby']]]",1,0.5
history,"[['Game types and genres', ['There could be, for example, a game genre for romance or history, but these are not listed here.']]]",1,0.5
honor,"[['moby-dick-002-chapter-1-loomings', [""It touches one's sense of honor, particularly if you come of an old established family in the land, the Van Rensselaers, or Randolphs, or Hardicanutes.""]]]",1,0.5
indian isle,"[['moby-dick-002-chapter-1-loomings', ['There now is your insular city of the Manhattoes, belted round by wharves as Indian isles by coral reefs- commerce surrounds it with her surf.']]]",1,0.5
inducement,"[['moby-dick-002-chapter-1-loomings', ['With other men, perhaps, such things would not have been inducements; but as for me, I am tormented with an everlasting itch for things remote.']]]",1,0.5
innovative way,"[['Game types and genres', ['Role Playing Games (RPG) continue their rich history in storytelling by embracing innovative ways to vary and report story.']]]",1,0.5
intelligent cube,"[['Game types and genres', ['Intelligent Cube was another interesting puzzle game of limited success.']]]",1,0.5
intensity,"[['Game types and genres', ['Action: Games that offer intensity of action as the primary attraction.']]]",1,0.5
ishmael,"[['moby-dick-002-chapter-1-loomings', ['Moby DickBy Herman MelvilleChapter 1: LoomingsCall me Ishmael.']]]",1,0.5
it,"[['Game types and genres', ['Larry does not ""match real world situations"" but it is still a simulation.', 'Multiple Game Types and Game Genres Combined: It is important to realize that few modern games fall neatly into a single category of game type and game genre.']], ['moby-dick-002-chapter-1-loomings', ['It is a way I have of driving off the spleen and regulating the circulation.', ""Whenever I \\xef\\xac\\x81nd myself growing grim about the mouth; whenever it is a damp, drizzly November in my soul; whenever I \\xef\\xac\\x81nd myself involuntarily pausing before cof\\xef\\xac\\x81n warehouses, and bringing up the rear of every funeral I meet; and especially whenever my hypos get such an upper hand of me, that it requires a strong moral principle to prevent me from deliberately stepping into the street, and methodically knocking people's hats off- then, I account it high time to get to sea as soon as I can."", 'If they but knew it, almost all men in their degree, some time or other, cherish very nearly the same feelings towards the ocean with me.', 'There now is your insular city of the Manhattoes, belted round by wharves as Indian isles by coral reefs- commerce surrounds it with her surf.', 'Take almost any path you please, and ten to one it carries you down in a dale, and leaves you there by a pool in the stream.', 'There is magic in it.', 'Were Niagara but a cataract of sand, would you travel your thousand miles to see it?', 'Why did the Greeks give it a separate deity, and own brother of Jove?', 'And still deeper the meaning of that story of Narcissus, who because he could not grasp the tormenting, mild image he saw in the fountain, plunged into it and was drowned.', 'It is the image of the ungraspable phantom of life; and this is the key to it all.', 'Now, when I say that I am in the habit of going to sea whenever I begin to grow hazy about the eyes, and begin to be over conscious of my lungs, I do not mean to have it inferred that I ever go to sea as a passenger.', 'For to go as a passenger you must needs have a purse, and a purse is but a rag unless you have something in it.', 'It is quite as much as I can do to take care of myself, without taking care of ships, barques, brigs, schooners, and what not.', 'It is out of the idolatrous dotings of the old Egyptians upon broiled ibis and roasted river horse, that you see the mummies of those creatures in their huge bakehouses the pyramids.', ""It touches one's sense of honor, particularly if you come of an old established family in the land, the Van Rensselaers, or Randolphs, or Hardicanutes."", 'And more than all, if just previous to putting your hand into the tar-pot, you have been lording it as a country schoolmaster, making the tallest boys stand in awe of you.', 'The transition is a keen one, I assure you, from a schoolmaster to a sailor, and requires a strong decoction of Seneca and the Stoics to enable you to grin and bear it.', 'What of it, if some old hunks of a sea-captain orders me to get a broom and sweep down the decks?', ""Dick: Chapter 1 by Herman Melvillesatisfaction of knowing that it is all right; that everybody else is one way or other served in much the same way- either in a physical or metaphysical point of view, that is; and so the universal thump is passed round, and all hands should rub each other's shoulder-blades, and be content."", 'But being paid,- what will compare with it?', 'He thinks he breathes it \\xef\\xac\\x81rst; but not so.', 'In much the same way do the commonalty lead their leaders in many other things, at the same time that the leaders little suspect it.', 'But wherefore it was that after having repeatedly smelt the sea as a merchant sailor, I should now take it into my head to go on a whaling voyage; this the invisible police of\\xef\\xac\\x81cer of the Fates, who has the constant surveillance of me, and secretly dogs me, and in\\xef\\xac\\x82uences me in some unaccountable way- he can better answer than any one else.', 'It came in as a sort of brief interlude and solo between 5Created for Lit2Go on the web at etc.usf.eduMoby', 'I take it that this part of the bill must have run something like this:""Grand', '""BLOODY BATTLE IN AFFGHANISTAN.""Though I cannot tell why it was exactly that those stage managers, the Fates, put me down for this shabby part of a whaling voyage, when others were set down for magni\\xef\\xac\\x81cent parts in high tragedies, and short and easy parts in genteel comedies, and jolly parts in farces- though I cannot tell why this was exactly; yet, now that I recall all the circumstances, I think I can see a little into the springs and motives which being cunningly presented to me under various disguises, induced me to set about performing the part I did, besides cajoling me into the delusion that it was a choice resulting from my own unbiased freewill and discriminating judgment.', 'would they let me- since it is but well to be on friendly terms with all the inmates of the place one lodges in.']]]",34,17
it-,"[['moby-dick-002-chapter-1-loomings', ['Not ignoring what is good, I am quick to perceive a horror, and could still be social with it-']]]",1,0.5
its ability,"[['Game types and genres', ['Simulation: The primary game play element of a simulation is its ability to match real world situations.']]]",1,0.5
its extreme downtown,"[['moby-dick-002-chapter-1-loomings', ['Its extreme downtown is the battery, where that noble mole is washed by waves, and cooled by breezes, which a few hours previous were out of sight of land.']]]",1,0.5
its sigh,"[['moby-dick-002-chapter-1-loomings', [""But though the picture lies thus tranced, and though this pine-tree shakes down its sighs like leaves upon this shepherd's head, yet all were vain, unless the shepherd's eye were \\xef\\xac\\x81xed upon the magic stream before him.""]]]",1,0.5
jolly part,"[['moby-dick-002-chapter-1-loomings', ['""BLOODY BATTLE IN AFFGHANISTAN.""Though I cannot tell why it was exactly that those stage managers, the Fates, put me down for this shabby part of a whaling voyage, when others were set down for magni\\xef\\xac\\x81cent parts in high tragedies, and short and easy parts in genteel comedies, and jolly parts in farces- though I cannot tell why this was exactly; yet, now that I recall all the circumstances, I think I can see a little into the springs and motives which being cunningly presented to me under various disguises, induced me to set about performing the part I did, besides cajoling me into the delusion that it was a choice resulting from my own unbiased freewill and discriminating judgment.']]]",1,0.5
jove,"[['moby-dick-002-chapter-1-loomings', ['Why did the Greeks give it a separate deity, and own brother of Jove?']]]",1,0.5
june,"[['moby-dick-002-chapter-1-loomings', ['Go visit the Prairies in June, when for scores on scores of miles you wade knee-deep among Tiger-lilies- what is the one charm']]]",1,0.5
lake,"[['moby-dick-002-chapter-1-loomings', ['Say you are in the country; in some high land of lakes.']]]",1,0.5
land,"[['moby-dick-002-chapter-1-loomings', ['Its extreme downtown is the battery, where that noble mole is washed by waves, and cooled by breezes, which a few hours previous were out of sight of land.', 'Why upon your \\xef\\xac\\x81rst voyage as a passenger, did you yourself feel such a mystical vibration, when \\xef\\xac\\x81rst told that you and your ship were now out of sight of land?', 'I love to sail forbidden seas, and land on barbarous coasts.']]]",3,1.5
landsman,"[['moby-dick-002-chapter-1-loomings', ['But these are all landsmen; of week days pent up in lath and plaster- tied to counters, nailed to benches, clinched to desks.']]]",1,0.5
lane,"[['moby-dick-002-chapter-1-loomings', ['Inlanders all, they come from lanes and alleys, streets avenues- north, east, south, and west.']]]",1,0.5
larry,"[['Game types and genres', ['Larry does not ""match real world situations"" but it is still a simulation.']]]",1,0.5
lath,"[['moby-dick-002-chapter-1-loomings', ['But these are all landsmen; of week days pent up in lath and plaster- tied to counters, nailed to benches, clinched to desks.']]]",1,0.5
leave,"[['moby-dick-002-chapter-1-loomings', [""But though the picture lies thus tranced, and though this pine-tree shakes down its sighs like leaves upon this shepherd's head, yet all were vain, unless the shepherd's eye were \\xef\\xac\\x81xed upon the magic stream before him.""]]]",1,0.5
leisure suit,"[['Game types and genres', ['1 OK, so Leisure Suit']]]",1,0.5
leisure suit larry1,"[['Game types and genres', ['Simulations may also include social situation simulation such as Sims and Leisure Suit Larry1.']]]",1,0.5
lemming,"[['Game types and genres', ['One of the most successful puzzle games is the famed Tetris, Lemmings and Minesweeper.']]]",1,0.5
life,"[['moby-dick-002-chapter-1-loomings', ['It is the image of the ungraspable phantom of life; and this is the key to it all.']]]",1,0.5
limited success,"[['Game types and genres', ['Intelligent Cube was another interesting puzzle game of limited success.']]]",1,0.5
lindsay grace game type,"[['Game types and genres', ['By Lindsay Grace Game Type Although sometimes used interchangeably in the industry, there is a distinct difference between game type and game genre in video games.']]]",1,0.5
